Province,Country,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region,DeathRate,RecoveryRate
,South Korea,35.90775700000001,127.766922,2020-03-29,9583,152,5033,4398,Western Pacific,1.59,52.52
,Kuwait,29.31166,47.481766,2020-03-29,255,0,67,188,Eastern Mediterranean,0.0,26.27
,Kyrgyzstan,41.20438,74.766098,2020-03-29,84,0,0,84,Europe,0.0,0.0
,Latvia,56.8796,24.6032,2020-03-29,347,0,1,346,Europe,0.0,0.29
,Lebanon,33.8547,35.8623,2020-03-29,438,10,30,398,Eastern Mediterranean,2.28,6.85
,Liberia,6.4280550000000005,-9.429499,2020-03-29,3,0,0,3,Africa,0.0,0.0
,Liechtenstein,47.14,9.55,2020-03-29,56,0,28,28,Europe,0.0,50.0
,Lithuania,55.1694,23.8813,2020-03-29,460,7,1,452,Europe,1.52,0.22
,Luxembourg,49.8153,6.1296,2020-03-29,1950,21,40,1889,Europe,1.08,2.05
,Madagascar,-18.766947,46.869107,2020-03-29,39,0,0,39,Africa,0.0,0.0
,Malaysia,4.210483999999999,101.975766,2020-03-29,2470,35,388,2047,Western Pacific,1.42,15.71
,Maldives,3.2028,73.2207,2020-03-29,17,0,13,4,South-East Asia,0.0,76.47
,Malta,35.9375,14.3754,2020-03-29,151,0,2,149,Europe,0.0,1.32
,Mauritania,21.0079,-10.9408,2020-03-29,5,0,2,3,Africa,0.0,40.0
,Mauritius,-20.348404,57.552152,2020-03-29,107,3,0,104,Africa,2.8,0.0
,Mexico,23.6345,-102.5528,2020-03-29,993,20,4,969,Americas,2.01,0.4
,Moldova,47.4116,28.3699,2020-03-29,263,2,2,259,Europe,0.76,0.76
,Monaco,43.7333,7.4167,2020-03-29,46,1,1,44,Europe,2.17,2.17
,Mongolia,46.8625,103.8467,2020-03-29,12,0,0,12,Western Pacific,0.0,0.0
,Montenegro,42.708678000000006,19.37439,2020-03-29,85,1,0,84,Europe,1.18,0.0
,Morocco,31.7917,-7.0926,2020-03-29,479,26,13,440,Eastern Mediterranean,5.43,2.71
,Namibia,-22.9576,18.4904,2020-03-29,11,0,2,9,Africa,0.0,18.18
,Nepal,28.1667,84.25,2020-03-29,5,0,1,4,South-East Asia,0.0,20.0
Aruba,Netherlands,12.5211,-69.9683,2020-03-29,50,0,1,49,Europe,0.0,2.0
Curacao,Netherlands,12.1696,-68.99,2020-03-29,8,1,2,5,Europe,12.5,25.0
Sint Maarten,Netherlands,18.0425,-63.0548,2020-03-29,6,0,0,6,Europe,0.0,0.0
,Netherlands,52.1326,5.2913,2020-03-29,10866,771,0,10095,Europe,7.1,0.0
,New Zealand,-40.9006,174.886,2020-03-29,514,1,56,457,Western Pacific,0.19,10.89
,Nicaragua,12.865416,-85.207229,2020-03-29,4,1,0,3,Americas,25.0,0.0
,Niger,17.607789,8.081666,2020-03-29,18,1,0,17,Africa,5.56,0.0
,Nigeria,9.082,8.6753,2020-03-29,111,1,3,107,Africa,0.9,2.7
,North Macedonia,41.6086,21.7453,2020-03-29,259,6,3,250,Europe,2.32,1.16
,Norway,60.472,8.4689,2020-03-29,4284,25,7,4252,Europe,0.58,0.16
,Oman,21.512583,55.92325500000001,2020-03-29,167,0,23,144,Eastern Mediterranean,0.0,13.77
,Pakistan,30.3753,69.3451,2020-03-29,1717,21,76,1620,Eastern Mediterranean,1.22,4.43
,Panama,8.538,-80.7821,2020-03-29,901,17,4,880,Americas,1.89,0.44
,Papua New Guinea,-6.314993,143.95555,2020-03-29,1,0,0,1,Western Pacific,0.0,0.0
,Paraguay,-23.4425,-58.4438,2020-03-29,59,3,1,55,Americas,5.08,1.69
,Peru,-9.19,-75.0152,2020-03-29,852,18,16,818,Americas,2.11,1.88
,Philippines,12.879721,121.774017,2020-03-29,1418,71,42,1305,Western Pacific,5.01,2.96
,Poland,51.9194,19.1451,2020-03-29,1862,22,7,1833,Europe,1.18,0.38
,Portugal,39.3999,-8.2245,2020-03-29,5962,119,43,5800,Europe,2.0,0.72
,Qatar,25.3548,51.1839,2020-03-29,634,1,48,585,Eastern Mediterranean,0.16,7.57
,Romania,45.9432,24.9668,2020-03-29,1815,43,206,1566,Europe,2.37,11.35
,Russia,61.52401,105.318756,2020-03-29,1534,8,64,1462,Europe,0.52,4.17
,Rwanda,-1.9403,29.8739,2020-03-29,70,0,0,70,Africa,0.0,0.0
,Saint Lucia,13.9094,-60.9789,2020-03-29,9,0,1,8,Americas,0.0,11.11
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-29,1,0,1,0,Americas,0.0,100.0
,San Marino,43.9424,12.4578,2020-03-29,224,22,6,196,Europe,9.82,2.68
,Saudi Arabia,23.885942,45.079162,2020-03-29,1299,8,66,1225,Eastern Mediterranean,0.62,5.08
,Senegal,14.4974,-14.4524,2020-03-29,142,0,27,115,Africa,0.0,19.01
,Serbia,44.0165,21.0059,2020-03-29,741,13,0,728,Europe,1.75,0.0
,Seychelles,-4.6796,55.492,2020-03-29,8,0,0,8,Africa,0.0,0.0
,Singapore,1.2833,103.8333,2020-03-29,844,3,212,629,Western Pacific,0.36,25.12
,Slovakia,48.669,19.699,2020-03-29,314,0,2,312,Europe,0.0,0.64
,Slovenia,46.1512,14.9955,2020-03-29,730,11,10,709,Europe,1.51,1.37
,Somalia,5.152149,46.199616,2020-03-29,3,0,0,3,Eastern Mediterranean,0.0,0.0
,South Africa,-30.5595,22.9375,2020-03-29,1280,2,31,1247,Africa,0.16,2.42
,Spain,40.463667,-3.74922,2020-03-29,80110,6803,14709,58598,Europe,8.49,18.36
,Sri Lanka,7.873054,80.77179699999998,2020-03-29,117,1,11,105,South-East Asia,0.85,9.4
,Sudan,12.8628,30.2176,2020-03-29,6,1,0,5,Eastern Mediterranean,16.67,0.0
,Suriname,3.9193,-56.0278,2020-03-29,8,0,0,8,Americas,0.0,0.0
,Sweden,60.128161,18.643501,2020-03-29,3700,110,0,3590,Europe,2.97,0.0
,Switzerland,46.8182,8.2275,2020-03-29,14829,300,1595,12934,Europe,2.02,10.76
,Taiwan*,23.7,121.0,2020-03-29,298,2,30,266,Western Pacific,0.67,10.07
,Tanzania,-6.369028,34.888822,2020-03-29,14,0,1,13,Africa,0.0,7.14
,Thailand,15.870032,100.992541,2020-03-29,1388,7,97,1284,South-East Asia,0.5,6.99
,Togo,8.6195,0.8248,2020-03-29,25,1,1,23,Africa,4.0,4.0
,Trinidad and Tobago,10.6918,-61.2225,2020-03-29,78,3,1,74,Americas,3.85,1.28
,Tunisia,33.886917,9.537499,2020-03-29,312,8,2,302,Eastern Mediterranean,2.56,0.64
,Turkey,38.9637,35.2433,2020-03-29,9217,131,105,8981,Europe,1.42,1.14
,Uganda,1.373333,32.290275,2020-03-29,33,0,0,33,Africa,0.0,0.0
,Ukraine,48.3794,31.1656,2020-03-29,475,10,6,459,Europe,2.11,1.26
,United Arab Emirates,23.424076,53.847818,2020-03-29,570,3,58,509,Eastern Mediterranean,0.53,10.18
Bermuda,United Kingdom,32.3078,-64.7505,2020-03-29,22,0,2,20,Europe,0.0,9.09
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-03-29,8,1,0,7,Europe,12.5,0.0
Channel Islands,United Kingdom,49.3723,-2.3644,2020-03-29,108,2,0,106,Europe,1.85,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-29,65,0,14,51,Europe,0.0,21.54
Isle of Man,United Kingdom,54.2361,-4.5481,2020-03-29,42,0,0,42,Europe,0.0,0.0
Montserrat,United Kingdom,16.742498,-62.187366,2020-03-29,5,0,0,5,Europe,0.0,0.0
,United Kingdom,55.3781,-3.4360000000000004,2020-03-29,29696,1670,135,27891,Europe,5.62,0.45
,Uruguay,-32.5228,-55.7658,2020-03-29,309,1,0,308,Americas,0.32,0.0
,US,40.0,-100.0,2020-03-29,141205,3561,2665,134979,Americas,2.52,1.89
,Uzbekistan,41.377491,64.585262,2020-03-29,144,2,7,135,Europe,1.39,4.86
,Venezuela,6.4238,-66.5897,2020-03-29,119,2,39,78,Americas,1.68,32.77
,Vietnam,14.058324,108.277199,2020-03-29,188,0,25,163,Western Pacific,0.0,13.3
,Zambia,-13.133897,27.849332,2020-03-29,29,0,0,29,Africa,0.0,0.0
,Zimbabwe,-19.015438,29.154857,2020-03-29,7,1,0,6,Africa,14.29,0.0
,Dominica,15.415,-61.371,2020-03-29,11,0,0,11,Americas,0.0,0.0
,Grenada,12.1165,-61.679,2020-03-29,9,0,0,9,Americas,0.0,0.0
,Mozambique,-18.665695,35.529562,2020-03-29,8,0,0,8,Africa,0.0,0.0
,Syria,34.802075,38.99681500000001,2020-03-29,9,1,0,8,Eastern Mediterranean,11.11,0.0
,Timor-Leste,-8.874217,125.727539,2020-03-29,1,0,0,1,South-East Asia,0.0,0.0
,Belize,17.1899,-88.4976,2020-03-29,2,0,0,2,Americas,0.0,0.0
,Laos,19.85627,102.495496,2020-03-29,8,0,0,8,Western Pacific,0.0,0.0
,Libya,26.3351,17.228331,2020-03-29,8,0,0,8,Eastern Mediterranean,0.0,0.0
,West Bank and Gaza,31.9522,35.2332,2020-03-29,109,1,18,90,Eastern Mediterranean,0.92,16.51
,Guinea-Bissau,11.8037,-15.1804,2020-03-29,2,0,0,2,Africa,0.0,0.0
,Mali,17.570692,-3.996166000000001,2020-03-29,18,1,0,17,Africa,5.56,0.0
,Saint Kitts and Nevis,17.357822,-62.782998,2020-03-29,2,0,0,2,Americas,0.0,0.0
Northwest Territories,Canada,64.8255,-124.8457,2020-03-29,1,0,0,1,Americas,0.0,0.0
Yukon,Canada,64.2823,-135.0,2020-03-29,4,0,0,4,Americas,0.0,0.0
,Kosovo,42.602636,20.902977,2020-03-29,94,1,1,92,Europe,1.06,1.06
,Burma,21.9162,95.956,2020-03-29,10,0,0,10,South-East Asia,0.0,0.0
Anguilla,United Kingdom,18.2206,-63.0686,2020-03-29,2,0,0,2,Europe,0.0,0.0
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-03-29,2,0,0,2,Europe,0.0,0.0
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-29,4,0,0,4,Europe,0.0,0.0
,Botswana,-22.3285,24.6849,2020-03-29,0,0,0,0,Africa,,
,Burundi,-3.3731,29.9189,2020-03-29,0,0,0,0,Africa,,
,Sierra Leone,8.460555000000001,-11.779889,2020-03-29,0,0,0,0,Africa,,
,Malawi,-13.2543,34.3015,2020-03-29,0,0,0,0,Africa,,
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-03-29,0,0,0,0,Europe,,
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-03-29,0,0,0,0,Europe,,
,South Sudan,6.877000000000002,31.307,2020-03-29,0,0,0,0,Africa,,
,Western Sahara,24.2155,-12.8858,2020-03-29,0,0,0,0,Africa,,
,Sao Tome and Principe,0.1864,6.6131,2020-03-29,0,0,0,0,Africa,,
,Yemen,15.552727,48.516388,2020-03-29,0,0,0,0,Eastern Mediterranean,,
,Comoros,-11.6455,43.3333,2020-03-29,0,0,0,0,Africa,,
,Tajikistan,38.861,71.2761,2020-03-29,0,0,0,0,Europe,,
,Lesotho,-29.61,28.2336,2020-03-29,0,0,0,0,Africa,,
,Afghanistan,33.93911,67.709953,2020-03-30,170,4,2,164,Eastern Mediterranean,2.35,1.18
,Albania,41.1533,20.1683,2020-03-30,223,11,44,168,Europe,4.93,19.73
,Algeria,28.0339,1.6596,2020-03-30,584,35,37,512,Africa,5.99,6.34
,Andorra,42.5063,1.5218,2020-03-30,370,8,10,352,Europe,2.16,2.7
,Angola,-11.2027,17.8739,2020-03-30,7,2,0,5,Africa,28.57,0.0
,Antigua and Barbuda,17.0608,-61.7964,2020-03-30,7,0,0,7,Americas,0.0,0.0
,Argentina,-38.4161,-63.6167,2020-03-30,820,23,228,569,Americas,2.8,27.8
,Armenia,40.0691,45.0382,2020-03-30,482,3,30,449,Europe,0.62,6.22
Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-30,78,1,2,75,Western Pacific,1.28,2.56
New South Wales,Australia,-33.8688,151.2093,2020-03-30,2032,8,4,2020,Western Pacific,0.39,0.2
Northern Territory,Australia,-12.4634,130.8456,2020-03-30,15,0,0,15,Western Pacific,0.0,0.0
Queensland,Australia,-27.4698,153.0251,2020-03-30,689,2,8,679,Western Pacific,0.29,1.16
South Australia,Australia,-34.9285,138.6007,2020-03-30,305,0,6,299,Western Pacific,0.0,1.97
Tasmania,Australia,-42.8821,147.3272,2020-03-30,66,0,5,61,Western Pacific,0.0,7.58
Victoria,Australia,-37.8136,144.9631,2020-03-30,821,4,191,626,Western Pacific,0.49,23.26
Western Australia,Australia,-31.9505,115.8605,2020-03-30,355,2,41,312,Western Pacific,0.56,11.55
,Austria,47.5162,14.5501,2020-03-30,9618,108,636,8874,Europe,1.12,6.61
,Azerbaijan,40.1431,47.5769,2020-03-30,273,4,26,243,Europe,1.47,9.52
,Bahamas,25.025885,-78.035889,2020-03-30,14,0,1,13,Americas,0.0,7.14
,Bahrain,26.0275,50.55,2020-03-30,515,4,279,232,Eastern Mediterranean,0.78,54.17
,Bangladesh,23.685,90.3563,2020-03-30,49,5,19,25,South-East Asia,10.2,38.78
,Barbados,13.1939,-59.5432,2020-03-30,33,0,0,33,Americas,0.0,0.0
,Belarus,53.7098,27.9534,2020-03-30,152,0,32,120,Europe,0.0,21.05
,Belgium,50.8333,4.469936,2020-03-30,11899,513,1527,9859,Europe,4.31,12.83
,Benin,9.3077,2.3158,2020-03-30,6,0,0,6,Africa,0.0,0.0
,Bhutan,27.5142,90.4336,2020-03-30,4,0,0,4,South-East Asia,0.0,0.0
,Bolivia,-16.2902,-63.5887,2020-03-30,97,4,0,93,Americas,4.12,0.0
,Bosnia and Herzegovina,43.9159,17.6791,2020-03-30,368,10,17,341,Europe,2.72,4.62
,Brazil,-14.235,-51.9253,2020-03-30,4579,159,120,4300,Americas,3.47,2.62
,Brunei,4.5353,114.7277,2020-03-30,127,1,38,88,Western Pacific,0.79,29.92
,Bulgaria,42.7339,25.4858,2020-03-30,359,8,17,334,Europe,2.23,4.74
,Burkina Faso,12.2383,-1.5616,2020-03-30,246,12,31,203,Africa,4.88,12.6
,Cabo Verde,16.5388,-23.0418,2020-03-30,6,1,0,5,Africa,16.67,0.0
,Cambodia,11.55,104.9167,2020-03-30,107,0,21,86,Western Pacific,0.0,19.63
,Cameroon,3.848,11.5021,2020-03-30,139,6,5,128,Africa,4.32,3.6
Alberta,Canada,53.9333,-116.5765,2020-03-30,661,3,0,658,Americas,0.45,0.0
British Columbia,Canada,53.7267,-127.6476,2020-03-30,970,19,0,951,Americas,1.96,0.0
Manitoba,Canada,53.7609,-98.8139,2020-03-30,96,1,0,95,Americas,1.04,0.0
New Brunswick,Canada,46.5653,-66.4619,2020-03-30,68,0,0,68,Americas,0.0,0.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-30,148,1,0,147,Americas,0.68,0.0
Nova Scotia,Canada,44.682,-63.7443,2020-03-30,127,0,0,127,Americas,0.0,0.0
Ontario,Canada,51.2538,-85.3232,2020-03-30,1706,31,0,1675,Americas,1.82,0.0
Prince Edward Island,Canada,46.5107,-63.4168,2020-03-30,18,0,0,18,Americas,0.0,0.0
Quebec,Canada,52.9399,-73.5491,2020-03-30,3430,22,0,3408,Americas,0.64,0.0
Saskatchewan,Canada,52.9399,-106.4509,2020-03-30,156,2,0,154,Americas,1.28,0.0
,Central African Republic,6.6111,20.9394,2020-03-30,3,0,0,3,Africa,0.0,0.0
,Chad,15.4542,18.7322,2020-03-30,5,0,0,5,Africa,0.0,0.0
,Chile,-35.6751,-71.543,2020-03-30,2555,8,156,2391,Americas,0.31,6.11
Anhui,China,31.8257,117.2264,2020-03-30,990,6,984,0,Western Pacific,0.61,99.39
Beijing,China,40.1824,116.4142,2020-03-30,577,8,415,154,Western Pacific,1.39,71.92
Chongqing,China,30.0572,107.874,2020-03-30,579,6,570,3,Western Pacific,1.04,98.45
Fujian,China,26.0789,117.9874,2020-03-30,340,1,295,44,Western Pacific,0.29,86.76
Gansu,China,35.7518,104.2861,2020-03-30,138,2,125,11,Western Pacific,1.45,90.58
Guangdong,China,23.3417,113.4244,2020-03-30,1484,8,1351,125,Western Pacific,0.54,91.04
Guangxi,China,23.8298,108.7881,2020-03-30,254,2,250,2,Western Pacific,0.79,98.43
Guizhou,China,26.8154,106.8748,2020-03-30,146,2,144,0,Western Pacific,1.37,98.63
Hainan,China,19.1959,109.7453,2020-03-30,168,6,168,-6,Western Pacific,3.57,100.0
Hebei,China,39.549,116.1306,2020-03-30,321,6,0,315,Western Pacific,1.87,0.0
Heilongjiang,China,47.862,127.7615,2020-03-30,484,13,469,2,Western Pacific,2.69,96.9
Henan,China,37.8957,114.9042,2020-03-30,1276,22,0,1254,Western Pacific,1.72,0.0
Hong Kong,China,22.3,114.2,2020-03-30,682,4,123,555,Western Pacific,0.59,18.04
Hubei,China,30.9756,112.2707,2020-03-30,67801,3186,62889,1726,Western Pacific,4.7,92.76
Hunan,China,27.6104,111.7088,2020-03-30,1018,4,1014,0,Western Pacific,0.39,99.61
Inner Mongolia,China,44.0935,113.9448,2020-03-30,97,1,74,22,Western Pacific,1.03,76.29
Jiangsu,China,32.9711,119.455,2020-03-30,645,0,631,14,Western Pacific,0.0,97.83
Jiangxi,China,27.614,115.7221,2020-03-30,937,1,935,1,Western Pacific,0.11,99.79
Jilin,China,43.6661,126.1923,2020-03-30,98,1,92,5,Western Pacific,1.02,93.88
Liaoning,China,41.2956,122.6085,2020-03-30,136,2,124,10,Western Pacific,1.47,91.18
Macau,China,22.1667,113.55,2020-03-30,38,0,10,28,Western Pacific,0.0,26.32
Ningxia,China,37.2692,106.1655,2020-03-30,75,0,75,0,Western Pacific,0.0,100.0
Qinghai,China,35.7452,95.9956,2020-03-30,18,0,18,0,Western Pacific,0.0,100.0
Shaanxi,China,35.1917,108.8701,2020-03-30,253,3,242,8,Western Pacific,1.19,95.65
Shandong,China,36.3427,118.1498,2020-03-30,773,7,753,13,Western Pacific,0.91,97.41
Shanghai,China,31.202,121.4491,2020-03-30,498,5,338,155,Western Pacific,1.0,67.87
Shanxi,China,37.5777,112.2922,2020-03-30,136,0,133,3,Western Pacific,0.0,97.79
Sichuan,China,30.6171,102.7103,2020-03-30,550,3,536,11,Western Pacific,0.55,97.45
Tianjin,China,39.3054,117.323,2020-03-30,174,3,133,38,Western Pacific,1.72,76.44
Tibet,China,31.6927,88.0924,2020-03-30,1,0,1,0,Western Pacific,0.0,100.0
Xinjiang,China,41.1129,85.2401,2020-03-30,76,3,73,0,Western Pacific,3.95,96.05
Yunnan,China,24.974,101.487,2020-03-30,180,2,172,6,Western Pacific,1.11,95.56
Zhejiang,China,29.1832,120.0934,2020-03-30,1255,1,1225,29,Western Pacific,0.08,97.61
,Colombia,4.5709,-74.2973,2020-03-30,798,12,15,771,Americas,1.5,1.88
,Congo (Brazzaville),-0.228,15.8277,2020-03-30,19,0,0,19,Africa,0.0,0.0
,Congo (Kinshasa),-4.0383,21.7587,2020-03-30,81,8,2,71,Africa,9.88,2.47
,Costa Rica,9.7489,-83.7534,2020-03-30,330,2,4,324,Americas,0.61,1.21
,Cote d'Ivoire,7.54,-5.5471,2020-03-30,168,1,6,161,Africa,0.6,3.57
,Croatia,45.1,15.2,2020-03-30,790,6,67,717,Europe,0.76,8.48
,Cuba,21.521757,-77.78116700000002,2020-03-30,170,4,4,162,Americas,2.35,2.35
,Cyprus,35.1264,33.4299,2020-03-30,230,7,22,201,Europe,3.04,9.57
,Czechia,49.8175,15.473,2020-03-30,3001,23,25,2953,Europe,0.77,0.83
Faroe Islands,Denmark,61.8926,-6.9118,2020-03-30,168,0,70,98,Europe,0.0,41.67
Greenland,Greenland,71.7069,-42.6043,2020-03-30,10,0,2,8,Europe,0.0,20.0
,Denmark,56.2639,9.5018,2020-03-30,2577,77,1,2499,Europe,2.99,0.04
,Djibouti,11.8251,42.5903,2020-03-30,18,0,0,18,Eastern Mediterranean,0.0,0.0
,Dominican Republic,18.7357,-70.1627,2020-03-30,901,42,4,855,Americas,4.66,0.44
,Ecuador,-1.8312,-78.1834,2020-03-30,1962,60,3,1899,Americas,3.06,0.15
,Egypt,26.820553000000004,30.802498,2020-03-30,656,41,150,465,Eastern Mediterranean,6.25,22.87
,El Salvador,13.7942,-88.8965,2020-03-30,30,0,0,30,Americas,0.0,0.0
,Equatorial Guinea,1.6508,10.2679,2020-03-30,12,0,0,12,Africa,0.0,0.0
,Eritrea,15.1794,39.7823,2020-03-30,12,0,0,12,Africa,0.0,0.0
,Estonia,58.5953,25.0136,2020-03-30,715,3,20,692,Europe,0.42,2.8
,Eswatini,-26.5225,31.4659,2020-03-30,9,0,0,9,Africa,0.0,0.0
,Ethiopia,9.145,40.4897,2020-03-30,23,0,4,19,Africa,0.0,17.39
,Fiji,-17.7134,178.065,2020-03-30,5,0,0,5,Western Pacific,0.0,0.0
,Finland,61.92411,25.748151,2020-03-30,1352,13,10,1329,Europe,0.96,0.74
French Guiana,France,3.9339,-53.1258,2020-03-30,43,0,6,37,Europe,0.0,13.95
French Polynesia,France,-17.6797,149.4068,2020-03-30,36,0,0,36,Europe,0.0,0.0
Guadeloupe,France,16.265,-61.551,2020-03-30,106,4,17,85,Europe,3.77,16.04
Mayotte,France,-12.8275,45.166244,2020-03-30,82,0,10,72,Europe,0.0,12.2
New Caledonia,France,-20.904305,165.618042,2020-03-30,15,0,0,15,Europe,0.0,0.0
Reunion,France,-21.1151,55.5364,2020-03-30,224,0,1,223,Europe,0.0,0.45
Saint Barthelemy,France,17.9,-62.8333,2020-03-30,6,0,1,5,Europe,0.0,16.67
St Martin,France,18.0708,-63.0501,2020-03-30,15,1,2,12,Europe,6.67,13.33
Martinique,France,14.6415,-61.0242,2020-03-30,93,1,0,92,Europe,1.08,0.0
,France,46.2276,2.2137,2020-03-30,44550,3024,7927,33599,Europe,6.79,17.79
,Gabon,-0.8037,11.6094,2020-03-30,7,1,0,6,Africa,14.29,0.0
,Gambia,13.4432,-15.3101,2020-03-30,4,1,0,3,Africa,25.0,0.0
,Georgia,42.3154,43.3569,2020-03-30,103,0,20,83,Europe,0.0,19.42
,Germany,51.165691,10.451526,2020-03-30,66885,645,13500,52740,Europe,0.96,20.18
,Ghana,7.9465,-1.0232,2020-03-30,152,5,2,145,Africa,3.29,1.32
,Greece,39.0742,21.8243,2020-03-30,1212,43,52,1117,Europe,3.55,4.29
,Guatemala,15.7835,-90.2308,2020-03-30,36,1,10,25,Americas,2.78,27.78
,Guinea,9.9456,-9.6966,2020-03-30,22,0,0,22,Africa,0.0,0.0
,Guyana,4.860416000000002,-58.93018000000001,2020-03-30,8,1,0,7,Americas,12.5,0.0
,Haiti,18.9712,-72.2852,2020-03-30,15,0,1,14,Americas,0.0,6.67
,Holy See,41.9029,12.4534,2020-03-30,6,0,0,6,Europe,0.0,0.0
,Honduras,15.2,-86.2419,2020-03-30,139,7,3,129,Americas,5.04,2.16
,Hungary,47.1625,19.5033,2020-03-30,447,15,34,398,Europe,3.36,7.61
,Iceland,64.9631,-19.0208,2020-03-30,1086,2,157,927,Europe,0.18,14.46
,India,20.593684,78.96288,2020-03-30,1251,32,102,1117,South-East Asia,2.56,8.15
,Indonesia,-0.7893,113.9213,2020-03-30,1414,122,75,1217,South-East Asia,8.63,5.3
,Iran,32.427908,53.68804599999999,2020-03-30,41495,2757,13911,24827,Eastern Mediterranean,6.64,33.52
,Iraq,33.223191,43.679291,2020-03-30,630,46,152,432,Eastern Mediterranean,7.3,24.13
,Ireland,53.1424,-7.6921,2020-03-30,2910,54,5,2851,Europe,1.86,0.17
,Israel,31.046051,34.851612,2020-03-30,4695,16,161,4518,Europe,0.34,3.43
,Italy,41.87194,12.56738,2020-03-30,101739,11591,14620,75528,Europe,11.39,14.37
,Jamaica,18.1096,-77.2975,2020-03-30,36,1,2,33,Americas,2.78,5.56
,Japan,36.204824,138.252924,2020-03-30,2001,65,424,1512,Western Pacific,3.25,21.19
,Jordan,31.24,36.51,2020-03-30,268,5,26,237,Eastern Mediterranean,1.87,9.7
,Kazakhstan,48.0196,66.9237,2020-03-30,302,1,21,280,Europe,0.33,6.95
,Kenya,-0.0236,37.9062,2020-03-30,50,1,1,48,Africa,2.0,2.0
,South Korea,35.90775700000001,127.766922,2020-03-30,9661,158,5228,4275,Western Pacific,1.64,54.11
,Kuwait,29.31166,47.481766,2020-03-30,266,0,72,194,Eastern Mediterranean,0.0,27.07
,Kyrgyzstan,41.20438,74.766098,2020-03-30,94,0,3,91,Europe,0.0,3.19
,Latvia,56.8796,24.6032,2020-03-30,376,0,1,375,Europe,0.0,0.27
,Lebanon,33.8547,35.8623,2020-03-30,446,11,35,400,Eastern Mediterranean,2.47,7.85
,Liberia,6.4280550000000005,-9.429499,2020-03-30,3,0,0,3,Africa,0.0,0.0
,Liechtenstein,47.14,9.55,2020-03-30,62,0,37,25,Europe,0.0,59.68
,Lithuania,55.1694,23.8813,2020-03-30,491,7,7,477,Europe,1.43,1.43
,Luxembourg,49.8153,6.1296,2020-03-30,1988,22,40,1926,Europe,1.11,2.01
,Madagascar,-18.766947,46.869107,2020-03-30,43,0,0,43,Africa,0.0,0.0
,Malaysia,4.210483999999999,101.975766,2020-03-30,2626,37,479,2110,Western Pacific,1.41,18.24
,Maldives,3.2028,73.2207,2020-03-30,17,0,13,4,South-East Asia,0.0,76.47
,Malta,35.9375,14.3754,2020-03-30,156,0,2,154,Europe,0.0,1.28
,Mauritania,21.0079,-10.9408,2020-03-30,5,1,2,2,Africa,20.0,40.0
,Mauritius,-20.348404,57.552152,2020-03-30,128,3,0,125,Africa,2.34,0.0
,Mexico,23.6345,-102.5528,2020-03-30,1094,28,35,1031,Americas,2.56,3.2
,Moldova,47.4116,28.3699,2020-03-30,298,2,15,281,Europe,0.67,5.03
,Monaco,43.7333,7.4167,2020-03-30,49,1,1,47,Europe,2.04,2.04
,Mongolia,46.8625,103.8467,2020-03-30,12,0,2,10,Western Pacific,0.0,16.67
,Montenegro,42.708678000000006,19.37439,2020-03-30,91,1,0,90,Europe,1.1,0.0
,Morocco,31.7917,-7.0926,2020-03-30,556,33,15,508,Eastern Mediterranean,5.94,2.7
,Namibia,-22.9576,18.4904,2020-03-30,11,0,2,9,Africa,0.0,18.18
,Nepal,28.1667,84.25,2020-03-30,5,0,1,4,South-East Asia,0.0,20.0
Aruba,Netherlands,12.5211,-69.9683,2020-03-30,50,0,1,49,Europe,0.0,2.0
Curacao,Netherlands,12.1696,-68.99,2020-03-30,11,1,2,8,Europe,9.09,18.18
Sint Maarten,Netherlands,18.0425,-63.0548,2020-03-30,6,0,0,6,Europe,0.0,0.0
,Netherlands,52.1326,5.2913,2020-03-30,11750,864,0,10886,Europe,7.35,0.0
,New Zealand,-40.9006,174.886,2020-03-30,589,1,63,525,Western Pacific,0.17,10.7
,Nicaragua,12.865416,-85.207229,2020-03-30,4,1,0,3,Americas,25.0,0.0
,Niger,17.607789,8.081666,2020-03-30,27,3,0,24,Africa,11.11,0.0
,Nigeria,9.082,8.6753,2020-03-30,131,2,8,121,Africa,1.53,6.11
,North Macedonia,41.6086,21.7453,2020-03-30,285,7,12,266,Europe,2.46,4.21
,Norway,60.472,8.4689,2020-03-30,4445,32,12,4401,Europe,0.72,0.27
,Oman,21.512583,55.92325500000001,2020-03-30,179,0,29,150,Eastern Mediterranean,0.0,16.2
,Pakistan,30.3753,69.3451,2020-03-30,1938,26,76,1836,Eastern Mediterranean,1.34,3.92
,Panama,8.538,-80.7821,2020-03-30,989,24,4,961,Americas,2.43,0.4
,Papua New Guinea,-6.314993,143.95555,2020-03-30,1,0,0,1,Western Pacific,0.0,0.0
